Category,Item,Total Spent,Transaction Date
Subscriptions,Prime Membership,6.8,2023-06-28
Transportation,Fuel,29.09,2023-10-20
Subscriptions,iCloud,11.54,2024-12-01
Groceries,Eggs,28.83,2024-12-09
Utilities,Gas Bill,220.46,2023-08-06
Housing,Landlord Payment,1000.96,2024-06-08
Groceries,Bread,74.47,2024-12-03
Transportation,Bus Pass,40.53,2024-01-26
Transportation,Fuel,63.09,2024-01-23
Housing,Landlord Payment,1904.06,2024-08-25
Housing,Mortgage,997.95,2024-02-10
Groceries,Chicken,178.29,2024-10-06
Subscriptions,Gym Membership,43.84,2023-12-16
Groceries,Milk,139.45,2023-04-25
Groceries,Vegetables,98.54,2024-08-14
Groceries,Rice,167.37,2024-12-01
Dining,Fast Food,19.76,2023-03-29
Transportation,Fuel,93.57,2023-10-25
Housing,Rent,1658.35,2024-02-04
Utilities,Phone Bill,207.47,2023-11-01
Dining,Cafe,95.34,2024-03-24
Groceries,Vegetables,165.66,2024-05-17
Utilities,Phone Bill,106.9,2024-06-16
Groceries,Bread,169.3,2023-02-22
Groceries,Bread,91.02,2024-08-20
Transportation,Car Maintenance,86.07,2024-11-09
Subscriptions,Netflix,37.62,2023-11-03
Transportation,Train Ticket,90.22,2024-04-07
Housing,Mortgage,672.3,2023-12-03
Subscriptions,Prime Membership,16.27,2023-09-26
Housing,Rent,1874.36,2023-07-31
Transportation,Train Ticket,74.18,2024-02-05
Other,Online Purchase,23.5,2023-08-11
Dining,Fast Food,86.87,2023-12-16
Subscriptions,Prime Membership,8.68,2023-03-25
Dining,Cafe,134.32,2023-03-23
Utilities,Gas Bill,160.46,2023-01-24
Dining,Fast Food,134.18,2024-03-31
Transportation,Uber Ride,53.12,2023-06-01
Dining,Cafe,148.31,2024-08-22
Groceries,Vegetables,22.44,2024-11-03
Utilities,Phone Bill,151.54,2023-01-22
Subscriptions,iCloud,43.41,2023-01-13
Subscriptions,Gym Membership,12.0,2024-11-20
Utilities,Electricity Bill,53.64,2023-09-04
Subscriptions,Netflix,4.43,2024-06-29
Groceries,Cereal,64.94,2024-10-23
Housing,Mortgage,837.96,2024-03-12
Groceries,Milk,139.57,2023-12-02
Subscriptions,Netflix,39.08,2023-05-06
Groceries,Vegetables,16.89,2023-05-19
Utilities,Internet Bill,73.55,2023-03-13
Housing,Landlord Payment,1882.37,2024-06-27
Transportation,Fuel,106.54,2023-05-24
Housing,Rent,986.4,2023-12-24
Transportation,Car Maintenance,57.33,2023-09-09
Groceries,Rice,160.7,2023-03-03
Dining,Food Delivery,89.41,2024-03-16
Groceries,Chicken,92.82,2023-09-10
Groceries,Vegetables,172.85,2024-01-20
Groceries,Cereal,115.78,2024-01-01
Utilities,Electricity Bill,48.8,2023-10-25
Groceries,Milk,133.7,2024-06-04
Housing,Mortgage,1403.55,2024-04-12
Groceries,Eggs,111.22,2024-03-07
Other,Gift,104.24,2023-12-18
Housing,Mortgage,924.49,2023-03-26
Utilities,Gas Bill,85.26,2024-12-22
Dining,Restaurant,10.42,2023-04-18
Dining,Cafe,153.63,2023-11-28
Dining,Fast Food,56.89,2024-10-12
Housing,Mortgage,1933.77,2023-02-13
Other,Online Purchase,12.26,2024-11-16
Dining,Restaurant,25.98,2023-08-08
Groceries,Eggs,99.89,2023-08-02
Transportation,Car Maintenance,122.39,2023-09-27
Dining,Food Delivery,75.26,2024-06-25
Subscriptions,Spotify,28.27,2023-08-05
Housing,Landlord Payment,1288.23,2023-02-15
Transportation,Fuel,37.9,2024-11-06
Housing,Landlord Payment,2146.04,2023-01-04
Dining,Fast Food,83.38,2023-10-12
Housing,Landlord Payment,1354.23,2023-10-04
Housing,Mortgage,823.42,2024-12-24
Groceries,Vegetables,109.84,2024-04-09
Groceries,Cereal,29.04,2023-09-30
Housing,Rent,1644.8,2024-03-11
Subscriptions,Prime Membership,44.39,2023-04-19
Subscriptions,Gym Membership,35.8,2023-02-05
Groceries,Rice,120.18,2024-06-19
Housing,Landlord Payment,1414.8,2024-07-15
Transportation,Bus Pass,134.73,2023-08-16
Dining,Fast Food,67.73,2024-05-01
Transportation,Bus Pass,15.01,2023-01-09
Dining,Restaurant,151.02,2023-12-24
Groceries,Fruit,194.02,2023-07-10
Transportation,Fuel,20.39,2023-09-28
Subscriptions,Netflix,41.88,2023-03-11
Dining,Fast Food,138.67,2023-08-27
Housing,Landlord Payment,704.02,2024-10-30
Utilities,Internet Bill,56.48,2023-10-02
Subscriptions,Netflix,4.81,2024-12-25
Dining,Food Delivery,20.45,2023-08-09
Groceries,Vegetables,199.58,2023-09-03
Subscriptions,Netflix,6.44,2024-05-09
Dining,Food Delivery,20.31,2024-10-11
Housing,Rent,1813.51,2024-07-11
Other,Online Purchase,148.08,2024-07-25
Transportation,Fuel,137.65,2024-08-11
Transportation,Train Ticket,26.49,2023-03-22
Other,Pharmacy,198.98,2023-07-09
Utilities,Gas Bill,220.61,2024-12-11
Dining,Fast Food,31.72,2023-04-13
Groceries,Milk,11.91,2023-11-09
Utilities,Internet Bill,48.32,2024-01-26
Groceries,Cereal,7.34,2024-07-13
Utilities,Water Bill,38.18,2023-06-05
Subscriptions,Netflix,28.38,2023-08-31
Utilities,Internet Bill,194.54,2023-03-13
Dining,Fast Food,68.44,2024-07-10
Dining,Restaurant,57.54,2024-05-02
Dining,Restaurant,14.29,2024-05-21
Groceries,Vegetables,191.29,2024-07-30
Other,Online Purchase,200.24,2023-08-10
Dining,Restaurant,34.37,2023-02-05
Dining,Fast Food,29.84,2023-04-22
Groceries,Fruit,115.44,2024-06-05
Transportation,Uber Ride,92.4,2024-05-22
Groceries,Bread,9.87,2023-09-17
Utilities,Gas Bill,199.72,2023-04-25
Other,Online Purchase,143.66,2024-07-14
Subscriptions,Netflix,23.43,2023-01-07
Transportation,Bus Pass,35.79,2023-02-25
Other,Misc Expense,206.79,2023-11-05
Utilities,Water Bill,68.16,2023-05-28
Groceries,Fruit,8.0,2023-12-17
Groceries,Chicken,152.29,2023-05-26
Other,Online Purchase,147.09,2023-11-09
Dining,Cafe,128.66,2024-04-30
Housing,Mortgage,1606.39,2023-08-02
Dining,Cafe,104.44,2023-12-28
Utilities,Water Bill,241.89,2024-04-26
Transportation,Fuel,85.17,2023-11-04
Dining,Restaurant,155.43,2024-11-24
Groceries,Vegetables,166.3,2024-01-03
Dining,Food Delivery,22.35,2023-02-07
Groceries,Bread,117.12,2023-04-24
Utilities,Phone Bill,161.64,2023-04-04
Groceries,Fruit,110.4,2024-02-19
Other,Pharmacy,183.93,2024-07-02
Housing,Mortgage,1392.4,2024-03-14
Subscriptions,Prime Membership,31.65,2023-05-10
Groceries,Fruit,199.83,2023-01-10
Transportation,Bus Pass,45.05,2023-09-23
Groceries,Rice,90.47,2024-11-04
Dining,Restaurant,156.39,2023-04-23
Dining,Cafe,50.19,2024-08-03
Groceries,Fruit,63.65,2023-02-21
Transportation,Car Maintenance,130.79,2023-07-26
Utilities,Water Bill,220.9,2023-11-30
Other,Pharmacy,136.46,2024-06-06
Transportation,Fuel,132.35,2023-02-10
Transportation,Uber Ride,32.91,2024-06-24
Transportation,Bus Pass,61.57,2023-06-01
Dining,Restaurant,31.07,2023-06-20
Groceries,Cereal,138.83,2023-06-01
Housing,Mortgage,2049.13,2023-01-02
Housing,Rent,653.07,2023-01-22
Groceries,Fruit,53.49,2023-10-26
Dining,Cafe,75.28,2024-08-30
Groceries,Milk,5.65,2024-06-17
Dining,Restaurant,23.8,2023-05-02
Transportation,Uber Ride,5.19,2023-04-05
Utilities,Water Bill,217.79,2023-05-23
Dining,Fast Food,149.74,2024-08-18
Dining,Cafe,119.7,2024-09-24
Groceries,Milk,110.65,2023-12-11
Utilities,Electricity Bill,246.56,2024-07-14
Transportation,Bus Pass,55.61,2023-02-11
Groceries,Chicken,138.44,2023-09-13
Transportation,Uber Ride,101.78,2023-09-08
Other,Online Purchase,232.6,2024-06-19
Housing,Mortgage,793.32,2024-09-10
Dining,Food Delivery,112.62,2023-12-04
Transportation,Car Maintenance,134.87,2023-11-13
Groceries,Milk,41.88,2023-09-24
Subscriptions,Netflix,6.8,2023-07-28
Utilities,Water Bill,90.27,2024-02-25
Groceries,Vegetables,78.14,2024-08-11
Dining,Food Delivery,48.92,2024-12-21
Utilities,Internet Bill,126.51,2023-06-01
Dining,Restaurant,14.08,2023-05-22
Utilities,Electricity Bill,215.38,2024-12-24
Subscriptions,Netflix,32.24,2023-06-05
Housing,Landlord Payment,994.86,2024-04-02
Dining,Food Delivery,155.06,2023-06-02
Other,Gift,37.76,2024-06-27
Utilities,Electricity Bill,141.77,2024-12-06
Utilities,Water Bill,134.88,2024-01-03
Dining,Fast Food,68.8,2023-06-13
Other,Misc Expense,88.08,2024-04-10
Groceries,Chicken,22.0,2024-09-26
Groceries,Eggs,112.57,2023-12-06
Groceries,Bread,138.89,2023-03-13
Dining,Food Delivery,58.62,2023-01-19
Utilities,Internet Bill,51.89,2023-02-02
Groceries,Eggs,47.72,2023-09-28
Transportation,Uber Ride,9.42,2023-05-11
Dining,Fast Food,76.03,2023-01-31
Groceries,Eggs,44.1,2023-05-11
Dining,Cafe,15.64,2023-04-02
Groceries,Chicken,189.57,2024-01-19
Groceries,Fruit,89.87,2023-11-29
Groceries,Chicken,65.85,2023-02-17
Other,Pharmacy,164.81,2023-05-28
Other,Gift,246.93,2024-10-11
Utilities,Electricity Bill,50.16,2023-04-01
Utilities,Electricity Bill,111.0,2024-10-02
Other,Pharmacy,124.48,2023-06-02
Utilities,Gas Bill,156.21,2024-03-07
Groceries,Fruit,109.28,2023-06-17
Housing,Rent,1811.65,2023-05-10
Subscriptions,Spotify,20.16,2023-01-04
Transportation,Fuel,99.1,2024-02-01
Housing,Landlord Payment,1863.92,2023-06-06
Housing,Mortgage,2174.53,2024-09-28
Housing,Mortgage,1971.07,2024-03-28
Transportation,Bus Pass,111.03,2023-10-28
Transportation,Uber Ride,93.41,2024-08-15
Groceries,Rice,75.51,2023-02-07
Transportation,Uber Ride,113.27,2023-11-07
Transportation,Fuel,139.09,2023-05-30
Groceries,Vegetables,173.5,2023-08-03
Utilities,Gas Bill,195.62,2024-01-23
Transportation,Uber Ride,22.81,2023-12-11
Subscriptions,iCloud,38.58,2024-09-11
Dining,Food Delivery,30.36,2023-09-20
Dining,Fast Food,7.66,2024-02-14
Dining,Food Delivery,129.16,2024-10-20
Subscriptions,Netflix,8.14,2024-12-28
Dining,Fast Food,89.74,2023-03-24
Transportation,Fuel,36.37,2024-11-15
Transportation,Bus Pass,33.1,2024-11-24
Dining,Food Delivery,82.57,2024-05-29
Subscriptions,Netflix,25.66,2023-10-11
Dining,Cafe,88.21,2024-02-19
Transportation,Uber Ride,49.93,2023-04-11
Subscriptions,Netflix,11.45,2023-06-14
Subscriptions,Gym Membership,16.75,2024-11-03
Dining,Restaurant,129.33,2023-07-10
Groceries,Milk,28.1,2024-02-16
Groceries,Fruit,5.82,2023-09-03
Transportation,Uber Ride,100.47,2024-10-19
Housing,Mortgage,731.95,2023-03-01
Groceries,Milk,199.9,2023-07-26
Groceries,Cereal,112.4,2024-08-29
Dining,Restaurant,17.43,2023-10-10
Groceries,Milk,45.92,2024-05-01
Subscriptions,Spotify,8.38,2024-12-07
Transportation,Uber Ride,83.38,2024-04-22
Subscriptions,Prime Membership,21.01,2023-04-18
Housing,Mortgage,2020.36,2023-06-09
Subscriptions,Gym Membership,32.03,2024-09-23
Other,Online Purchase,181.27,2023-09-22
Groceries,Chicken,169.85,2024-10-13
Transportation,Car Maintenance,47.35,2024-01-09
Housing,Landlord Payment,836.74,2023-07-30
Other,Pharmacy,58.19,2024-06-26
Groceries,Bread,9.41,2023-06-20
Dining,Cafe,86.0,2023-01-04
Transportation,Fuel,84.63,2023-02-27
Dining,Cafe,22.35,2024-03-01
Groceries,Milk,112.74,2024-06-08
Groceries,Cereal,195.31,2023-06-08
Groceries,Rice,136.98,2024-08-25
Dining,Cafe,43.95,2024-05-17
Subscriptions,Prime Membership,12.12,2023-12-13
Subscriptions,Netflix,22.34,2024-03-05
Dining,Restaurant,144.45,2023-01-08
Groceries,Chicken,111.67,2024-11-20
Dining,Food Delivery,126.58,2024-04-21
Housing,Landlord Payment,698.79,2023-06-23
Dining,Food Delivery,35.09,2023-05-19
Groceries,Fruit,192.98,2023-06-16
Other,Online Purchase,99.5,2023-02-08
Subscriptions,iCloud,28.7,2024-01-27
Dining,Cafe,45.24,2024-11-13
Transportation,Fuel,112.52,2024-11-29
Dining,Restaurant,72.72,2024-12-07
Groceries,Vegetables,140.91,2023-05-26
Groceries,Milk,148.48,2024-02-21
Housing,Rent,1252.01,2023-01-05
Transportation,Uber Ride,32.03,2024-01-08
Groceries,Chicken,179.09,2023-06-10
Utilities,Water Bill,190.16,2024-12-12
Groceries,Rice,117.69,2023-10-23
Transportation,Bus Pass,71.47,2023-08-14
Groceries,Chicken,183.01,2024-03-11
Dining,Restaurant,131.18,2023-11-20
Housing,Rent,878.41,2024-01-13
Housing,Mortgage,1388.22,2024-01-09
Subscriptions,Prime Membership,44.56,2024-12-16
Utilities,Water Bill,79.31,2024-09-21
Housing,Rent,1130.28,2023-04-03
Groceries,Vegetables,8.33,2023-05-02
Housing,Mortgage,2063.73,2024-03-06
Utilities,Water Bill,140.29,2024-08-22
Subscriptions,Netflix,17.12,2023-09-10
Dining,Food Delivery,120.39,2023-04-24
Groceries,Bread,181.64,2024-05-19
Utilities,Electricity Bill,56.49,2024-08-29
Utilities,Phone Bill,141.97,2023-04-11
Utilities,Gas Bill,61.37,2024-10-16
Groceries,Cereal,36.35,2024-01-28
Groceries,Chicken,158.42,2024-03-21
Subscriptions,Gym Membership,35.64,2024-03-08
Subscriptions,iCloud,9.8,2024-01-02
Groceries,Bread,10.33,2023-07-28
Groceries,Cereal,28.89,2024-01-29
Subscriptions,iCloud,25.79,2024-10-18
Subscriptions,iCloud,31.25,2023-03-04
Groceries,Cereal,67.02,2023-08-22
Transportation,Train Ticket,124.64,2023-10-31
Subscriptions,Gym Membership,24.63,2023-11-29
Dining,Fast Food,64.42,2023-06-15
Dining,Food Delivery,45.23,2024-02-08
Dining,Cafe,157.1,2024-04-06
Groceries,Chicken,199.42,2024-04-04
Transportation,Bus Pass,20.78,2024-04-01
Dining,Cafe,110.89,2023-05-28
Transportation,Uber Ride,120.63,2024-12-24
Groceries,Vegetables,45.61,2024-07-15
Other,Gift,120.54,2024-12-09
Groceries,Eggs,47.49,2024-06-25
Transportation,Car Maintenance,117.35,2024-09-13
Groceries,Milk,160.48,2024-06-13
Housing,Landlord Payment,2190.15,2024-08-28
Dining,Fast Food,13.92,2023-12-09
Subscriptions,Spotify,14.65,2023-12-22
Subscriptions,Prime Membership,42.69,2024-09-10
Subscriptions,iCloud,12.2,2024-03-04
Dining,Food Delivery,97.41,2024-04-05
Transportation,Bus Pass,109.16,2023-11-18
Groceries,Vegetables,85.24,2023-03-01
Dining,Cafe,82.47,2023-12-14
Utilities,Water Bill,127.54,2023-03-20
Dining,Restaurant,42.39,2024-06-23
Utilities,Water Bill,137.06,2024-02-17
Dining,Fast Food,75.59,2023-07-31
Groceries,Eggs,39.21,2024-10-20
Groceries,Bread,25.75,2023-03-18
Subscriptions,Gym Membership,30.7,2024-05-16
Transportation,Uber Ride,135.68,2023-04-20
Transportation,Uber Ride,109.56,2023-06-11
Dining,Food Delivery,22.67,2023-10-02
Subscriptions,iCloud,27.66,2023-08-27
Groceries,Eggs,188.3,2024-03-11
Other,Online Purchase,54.21,2023-07-03
Groceries,Eggs,150.64,2024-08-05
Subscriptions,Netflix,7.92,2023-09-30
Groceries,Fruit,57.38,2023-03-21
Groceries,Milk,174.33,2024-04-06
Transportation,Uber Ride,129.18,2023-03-24
Transportation,Train Ticket,63.5,2023-02-10
Housing,Landlord Payment,666.71,2023-02-03
Utilities,Water Bill,74.04,2024-02-28
Subscriptions,Spotify,14.41,2023-10-14
Utilities,Water Bill,225.41,2024-03-27
Groceries,Chicken,157.59,2024-03-19
Other,Electronics,4.32,2023-08-16
Other,Online Purchase,186.13,2023-11-29
Utilities,Water Bill,232.03,2024-09-22
Dining,Food Delivery,21.85,2024-09-10
Groceries,Rice,29.81,2024-12-18
Groceries,Cereal,40.14,2023-03-31
Groceries,Bread,165.34,2023-08-16
Utilities,Electricity Bill,95.14,2024-07-30
Subscriptions,Netflix,9.14,2024-03-16
Dining,Cafe,66.25,2023-12-06
Subscriptions,iCloud,39.38,2024-07-20
Dining,Food Delivery,156.47,2024-08-25
Transportation,Car Maintenance,105.35,2024-08-23
Utilities,Internet Bill,194.85,2024-06-01
Housing,Mortgage,1117.1,2023-01-03
Transportation,Fuel,139.13,2024-02-27
Subscriptions,Netflix,10.96,2024-07-12
Groceries,Bread,115.18,2023-06-25
Dining,Fast Food,33.86,2023-03-21
Housing,Mortgage,2017.28,2023-09-01
Dining,Food Delivery,45.15,2024-08-09
Housing,Landlord Payment,999.01,2023-06-10
Utilities,Water Bill,83.11,2023-06-27
Groceries,Eggs,52.71,2023-03-10
Groceries,Vegetables,181.64,2023-12-06
Utilities,Electricity Bill,51.68,2023-08-20
Other,Pharmacy,84.15,2024-11-30
Housing,Rent,1975.74,2024-08-17
Transportation,Car Maintenance,113.58,2023-10-19
Dining,Fast Food,101.69,2023-09-09
Groceries,Eggs,62.44,2023-09-10
Utilities,Water Bill,164.14,2023-05-16
Groceries,Milk,72.63,2024-07-05
Other,Misc Expense,33.24,2023-10-03
Subscriptions,Netflix,10.63,2024-08-16
Groceries,Vegetables,151.51,2024-02-07
Utilities,Phone Bill,166.27,2023-05-18
Other,Online Purchase,38.23,2024-05-23
Transportation,Uber Ride,68.39,2023-11-13
Dining,Food Delivery,29.81,2023-01-16
Utilities,Phone Bill,207.1,2023-10-02
Dining,Fast Food,144.76,2023-12-17
Dining,Restaurant,95.82,2023-07-05
Utilities,Electricity Bill,190.2,2023-04-13
Transportation,Train Ticket,101.71,2023-05-12
Housing,Mortgage,1383.85,2023-06-04
Dining,Cafe,44.04,2023-04-16
Housing,Rent,1736.89,2024-09-27
Transportation,Fuel,113.59,2023-08-23
Groceries,Eggs,133.67,2024-06-29
Housing,Mortgage,2005.57,2023-10-04
Groceries,Eggs,142.5,2023-03-06
Utilities,Water Bill,227.11,2023-12-30
Groceries,Bread,57.83,2023-05-23
Groceries,Bread,63.4,2024-11-13
Subscriptions,Prime Membership,38.91,2024-05-11
Housing,Mortgage,1638.45,2023-09-25
Transportation,Train Ticket,53.66,2023-09-15
Housing,Rent,2154.66,2024-05-28
Transportation,Bus Pass,88.7,2024-11-22
Utilities,Phone Bill,210.94,2024-08-27
Groceries,Milk,63.99,2024-07-09
Transportation,Uber Ride,61.54,2024-10-11
Utilities,Phone Bill,71.59,2023-08-02
Housing,Rent,1562.81,2024-07-25
Transportation,Uber Ride,51.4,2024-09-24
Housing,Rent,1177.45,2024-07-09
Dining,Cafe,47.62,2024-06-16
Utilities,Phone Bill,209.62,2024-01-03
Dining,Fast Food,133.58,2024-07-08
Groceries,Vegetables,141.4,2024-12-28
Subscriptions,Spotify,20.59,2023-06-26
Groceries,Chicken,82.59,2023-05-09
Dining,Fast Food,61.17,2023-08-10
Housing,Landlord Payment,2006.09,2024-01-18
Groceries,Fruit,37.91,2023-06-12
Groceries,Vegetables,6.68,2023-04-19
Transportation,Bus Pass,102.65,2024-11-10
Housing,Mortgage,910.4,2023-11-04
Transportation,Car Maintenance,58.74,2024-08-26
Subscriptions,Spotify,30.49,2023-04-03
Housing,Rent,1879.02,2023-09-09
Housing,Rent,1095.58,2024-08-10
Groceries,Milk,158.67,2024-09-12
Dining,Cafe,66.13,2024-12-11
Transportation,Train Ticket,58.57,2023-01-01
Utilities,Gas Bill,219.59,2023-02-23
Other,Pharmacy,109.29,2023-07-09
Groceries,Chicken,131.17,2023-01-20
Dining,Restaurant,12.73,2023-03-28
Dining,Fast Food,62.46,2023-07-25
Transportation,Train Ticket,20.56,2023-11-02
Subscriptions,Netflix,7.56,2024-08-29
Groceries,Milk,140.49,2024-03-05
Other,Electronics,38.46,2024-05-12
Dining,Food Delivery,67.0,2024-02-14
Groceries,Fruit,167.04,2023-02-26
Transportation,Fuel,122.1,2024-02-05
Utilities,Phone Bill,192.61,2023-12-29
Groceries,Vegetables,49.51,2023-06-27
Groceries,Fruit,22.58,2024-03-11
Dining,Fast Food,109.36,2023-07-30
Other,Misc Expense,197.27,2023-04-28
Groceries,Chicken,60.21,2023-04-06
Other,Pharmacy,36.89,2023-07-24
Dining,Cafe,59.09,2023-10-22
Groceries,Rice,94.65,2024-04-20
Transportation,Fuel,74.22,2024-05-03
Other,Online Purchase,107.23,2024-12-10
Groceries,Chicken,122.86,2023-07-04
Dining,Restaurant,131.91,2024-03-14
Subscriptions,iCloud,17.44,2023-12-15
Groceries,Cereal,8.86,2023-03-30
Subscriptions,iCloud,29.41,2024-08-01
Groceries,Chicken,140.98,2023-02-12
Housing,Mortgage,1518.56,2024-03-31
Utilities,Gas Bill,43.28,2024-05-23
Groceries,Chicken,72.34,2023-12-10
Subscriptions,Prime Membership,37.78,2024-08-09
Utilities,Phone Bill,203.8,2023-01-12
Groceries,Chicken,155.68,2024-01-14
Dining,Cafe,135.52,2023-05-21
Transportation,Car Maintenance,7.72,2024-12-05
Transportation,Train Ticket,73.17,2024-12-24
Utilities,Electricity Bill,255.12,2023-01-04
Dining,Fast Food,82.63,2023-12-12
Dining,Food Delivery,79.66,2023-10-02
Groceries,Fruit,146.59,2023-08-29
Utilities,Phone Bill,166.8,2023-02-03
Dining,Fast Food,78.93,2023-03-21
Utilities,Internet Bill,36.73,2024-05-15
Subscriptions,iCloud,34.22,2023-10-28
Groceries,Chicken,58.78,2024-04-13
Groceries,Fruit,21.06,2024-04-07
Subscriptions,Gym Membership,40.02,2023-09-20
Housing,Mortgage,853.63,2024-02-02
Subscriptions,iCloud,26.69,2023-03-10
Utilities,Gas Bill,232.33,2023-03-31
Transportation,Car Maintenance,105.02,2024-08-07
Groceries,Milk,34.08,2024-05-01
Housing,Rent,1544.14,2023-04-23
Groceries,Chicken,70.23,2024-12-15
Transportation,Car Maintenance,55.14,2023-10-25
Other,Pharmacy,104.74,2024-03-14
Groceries,Milk,49.44,2023-09-11
Transportation,Fuel,83.72,2023-09-09
Groceries,Fruit,99.19,2024-03-26
Dining,Restaurant,131.7,2024-04-27
Dining,Restaurant,89.94,2023-05-19
Groceries,Eggs,87.02,2024-05-01
Housing,Landlord Payment,1085.87,2023-03-25
Dining,Cafe,83.75,2024-06-03
Transportation,Train Ticket,71.33,2023-12-04
Dining,Restaurant,65.02,2023-07-30
Dining,Fast Food,52.23,2023-06-23
Dining,Cafe,158.05,2023-01-25
Dining,Food Delivery,128.82,2024-10-14
Utilities,Electricity Bill,223.3,2024-10-14
Utilities,Water Bill,57.66,2023-05-01
Dining,Restaurant,45.67,2024-07-28
Transportation,Uber Ride,77.22,2024-02-16
Dining,Cafe,9.61,2024-02-05
Groceries,Milk,153.69,2024-02-16
Subscriptions,Prime Membership,42.17,2024-11-23
Housing,Rent,1385.58,2024-08-17
Dining,Restaurant,109.3,2024-08-03
Subscriptions,Spotify,24.11,2024-07-29
Groceries,Vegetables,193.33,2023-07-28
Subscriptions,Spotify,23.01,2024-04-13
Dining,Restaurant,87.75,2023-11-12
Dining,Fast Food,67.81,2023-10-26
Groceries,Rice,145.0,2024-08-28
Transportation,Train Ticket,136.2,2023-03-31
Dining,Fast Food,153.43,2023-11-06
Dining,Restaurant,22.51,2024-01-03
Subscriptions,Prime Membership,44.11,2024-04-05
Groceries,Fruit,121.77,2023-03-07
Dining,Cafe,34.43,2024-01-12
Utilities,Phone Bill,149.67,2023-10-06
Groceries,Chicken,133.44,2023-09-09
Subscriptions,Spotify,36.1,2024-12-11
Dining,Restaurant,77.22,2024-07-05
Groceries,Cereal,102.89,2023-01-06
Utilities,Internet Bill,249.15,2023-10-05
Dining,Restaurant,58.28,2024-10-22
Transportation,Uber Ride,16.21,2024-10-28
Housing,Landlord Payment,2077.56,2024-11-04
Groceries,Bread,69.07,2023-07-24
Housing,Rent,827.38,2023-02-25
Housing,Rent,1289.01,2023-11-02
Groceries,Milk,44.7,2024-06-09
Dining,Restaurant,85.23,2023-03-09
Transportation,Fuel,22.73,2023-06-19
Dining,Cafe,90.29,2024-10-28
Housing,Mortgage,1941.03,2024-06-23
Utilities,Electricity Bill,180.22,2023-01-20
Transportation,Car Maintenance,72.05,2024-08-16
Other,Electronics,48.41,2024-10-24
Transportation,Bus Pass,14.26,2024-03-05
Transportation,Fuel,131.31,2024-12-02
Groceries,Fruit,172.42,2023-06-25
Subscriptions,iCloud,20.07,2023-01-16
